0	1	2	3	4	5	6	7	8	9	10	11
SRR12625674.10680541	26224758	16	26224799	103M47S	2048	26226403	50M100H	103	50	26224902	26226452
SRR12625674.10685792	75205074	16	75205136	99M51S	2048	76441216	53M97H	99	53	75205235	76441268
SRR12625674.10732848	26226327	0	26111639	103M47S	2064	26226404	47M103H	103	47	26111742	26226450
SRR12625674.10737916	74478290	0	74478289	23M127S	2064	58460396	108H22M20H	23	22	74478312	58460417
SRR12625674.10763093	59267433	0	59265586	93M57S	2064	59267530	57M93H	93	57	59265679	59267586
SRR12625674.10780740	11981149	16	11981198	113M37S	2048	11849127	38M112H	113	38	11981311	11849164
SRR12625674.10799641	12308294	16	12308369	84M66S	2048	12282742	67M83H	84	67	12308453	12282808
SRR12625674.10806276	26226340	0	26224387	16S70M64S	2064	26226424	65M85H	70	65	26224457	26226488
SRR12625674.10827056	37565214	16	37565290	82M68S	272	41439335	104H28M18H	82	28	37565372	41439362
SRR12625674.10829115	59265444	16	59265563	88M62S	2048	59266576	64M86H	88	64	59265651	59266639
SRR12625674.10852350	34493954	0	34493973	23S115M12S	2048	1084230	28M122H	115	28	34494088	1084257
SRR12625674.10858442	12259003	0	12258194	89M61S	2064	12259130	64M86H	89	64	12258283	12259193
SRR12625674.10886961	12259020	0	12255868	85M65S	2064	12259091	66M84H	85	66	12255953	12259156
SRR12625674.10917538	26232522	16	26232583	66M84S	2064	26226400	68H55M27H	66	55	26232649	26226454
SRR12625674.10976787	74477787	16	74477828	101M49S	2048	74478285	48M102H	101	48	74477929	74478332
SRR12625674.10986442	37253080	0	37565232	98M52S	2064	37253155	53M97H	98	53	37565330	37253207
SRR12625674.109989	12259062	16	12259089	113M37S	2048	12254149	37M113H	113	37	12259202	12254185
SRR12625674.10999558	26227221	0	26226378	7S75M68S	2064	26227312	68M82H	75	68	26226453	26227379
SRR12625674.11057893	26226318	16	26226355	97M53S	2048	26226656	18H35M97H	97	35	26226452	26226690
SRR12625674.11114787	21242824	16	21242909	93M57S	2048	21243888	57M93H	93	57	21243002	21243944
SRR12625674.11126433	12259019	16	12259055	103M47S	2048	34783684	49M101H	103	49	12259158	34783732
SRR12625674.11151335	715698	16	715763	62M88S	2048	62715794	45H23M82H	62	23	715825	62715816
SRR12625674.11168506	26951134	16	26951190	99M51S	2048	26226401	51M99H	99	51	26951289	26226451
SRR12625674.11188398	11986334	16	11986375	113M37S	2048	11981273	37M113H	113	37	11986488	11981309
SRR12625674.1118935	26226327	16	26226351	101M49S	2064	2580944	113H28M9H	101	28	26226452	2580971
SRR12625674.11250042	58544471	16	58544544	93M57S	2048	59265584	58M92H	93	58	58544637	59265641
SRR12625674.1125315	26368719	0	26226369	83M67S	2064	26368800	68M82H	83	68	26226452	26368867
SRR12625674.1129139	26228328	16	26228353	97M53S	2048	26226398	54M96H	97	54	26228450	26226451
SRR12625674.1130987	74478274	0	74478274	38M112S	2064	58460396	93H22M35H	38	22	74478312	58460417
SRR12625674.11310200	74478275	0	74478274	39M111S	2048	58460394	52H22M76H	39	22	74478313	58460415
SRR12625674.1131725	80109722	0	80110679	107M43S	2064	80109848	26M124H	107	26	80110786	80109873
SRR12625674.11321566	79068994	16	79069092	67M83S	2064	79680576	66H66M18H	67	66	79069159	79680641
SRR12625674.11379075	26226324	16	26226335	116M34S	2048	24331672	24M126H	116	24	26226451	24331695
SRR12625674.11430926	26098154	16	26098222	63M87S	2048	26226399	34H53M63H	63	53	26098285	26226451
SRR12625674.11452203	26211503	0	26226375	77M73S	2064	26211581	74M76H	77	74	26226452	26211654
SRR12625674.11452682	26226306	16	26226339	112M38S	2048	13699834	22M128H	112	22	26226451	13699855
SRR12625674.11463799	26226303	0	26226243	35S83M32S	2048	26236867	35M115H	83	35	26226326	26236901
SRR12625674.11465661	26226895	16	26226964	77M73S	2048	26226397	19H54M77H	77	54	26227041	26226450
SRR12625674.11562392	26226526	2064	26226398	75H53M22H	2048	25966103	22M128H	53	22	26226451	25966124
SRR12625674.11577956	26218363	0	26226375	52S72M26S	2064	26218495	27M123H	72	27	26226447	26218521
SRR12625674.11600407	26226313	16	26226373	79M71S	2048	26002606	16H55M79H	79	55	26226452	26002660
SRR12625674.11627000	46738366	16	46738469	105M45S	2048	46744262	45M105H	105	45	46738574	46744306
SRR12625674.11631256	26226289	0	26227899	106M44S	2064	26226407	44M106H	106	44	26228005	26226450
SRR12625674.11655568	26226331	0	26234780	105M45S	2064	26226406	47M103H	105	47	26234885	26226452
SRR12625674.11703088	26226274	16	26226404	98M52S	2048	26221688	52M98H	98	52	26226502	26221739
SRR12625674.11725138	26226318	16	26226342	110M40S	2048	26226792	40M110H	110	40	26226452	26226831
SRR12625674.11741439	26226398	16	26226616	88M62S	2048	26233466	44M106H	88	44	26226704	26233509
SRR12625674.11754033	79721369	16	79721369	2S116M32S	2048	79716690	34M116H	116	34	79721485	79716723
SRR12625674.11779342	74478276	0	74478280	30M120S	2048	79490089	120H22M8H	30	22	74478310	79490110
SRR12625674.11794209	24645918	16	24645997	67M83S	2048	24571063	23M127H	67	23	24646064	24571085
SRR12625674.11802083	26394949	16	26395006	89M61S	2064	26226398	88H53M9H	89	53	26395095	26226450
SRR12625674.11802613	8885381	16	26226369	63S83M4S	2064	8885502	64M86H	83	64	26226452	8885565
SRR12625674.11835106	57971006	16	57971066	82M68S	2064	58043686	81H55M14H	82	55	57971148	58043740
SRR12625674.11841363	26226304	16	26226338	114M36S	2048	26228473	37M113H	114	37	26226452	26228509
SRR12625674.11869121	48408899	0	48408864	48M102S	2048	23959486	119H23M8H	48	23	48408912	23959508
SRR12625674.11888717	33987245	16	33987305	87M63S	2048	32470232	64M86H	87	64	33987392	32470295
SRR12625674.11935127	74478296	0	74478278	32M118S	2048	58347206	102H22M26H	32	22	74478310	58347227
SRR12625674.1195697	12259060	16	12259110	101M49S	2048	12284426	49M101H	101	49	12259211	12284474
SRR12625674.11966944	12259093	0	12260004	107M43S	2064	12259174	43M107H	107	43	12260111	12259216
SRR12625674.12005977	26225904	16	26225985	77M73S	2048	26226377	74M76H	77	74	26226062	26226450
SRR12625674.12014854	59265534	16	59265653	115M35S	2048	57387311	36M114H	115	36	59265768	57387346
SRR12625674.12025216	79395735	16	79395801	34S92M24S	2048	72885647	29M121H	92	29	79395893	72885675
SRR12625674.12030604	26226922	16	26226969	84M66S	2064	26226399	84H52M14H	84	52	26227053	26226450
SRR12625674.12031553	12259034	16	12259092	102M48S	2048	11862125	49M101H	102	49	12259194	11862173
SRR12625674.12031636	26226032	16	26226086	83M67S	2064	26226396	81H57M12H	83	57	26226169	26226452
SRR12625674.12048196	26226295	16	26226376	77M73S	2048	9833996	74M76H	77	74	26226453	9834069
SRR12625674.120604	26226666	16	26226720	99M51S	2048	26226399	51M99H	99	51	26226819	26226449
SRR12625674.12080996	54716759	16	54716846	58M92S	272	62643815	28H30M92H	58	30	54716904	62643844
SRR12625674.12106052	26226311	16	26226357	94M56S	2048	26228038	33M117H	94	33	26226451	26228070
SRR12625674.12115995	26090760	16	26090787	99M51S	2048	26226400	52M98H	99	52	26090886	26226451
SRR12625674.12123362	26232522	16	26232583	66M84S	2064	26226398	66H57M27H	66	57	26232649	26226454
SRR12625674.1212895	26332725	16	26332812	99M51S	2048	26226399	51M99H	99	51	26332911	26226449
SRR12625674.12144580	26075633	16	26075670	99M51S	2048	26226401	50M100H	99	50	26075769	26226450
SRR12625674.12248205	26228416	16	26228458	83M67S	2064	26226399	83H62M5H	83	62	26228541	26226460
SRR12625674.12263303	11981271	16	11981340	56S55M39S	2048	12710590	40M110H	55	40	11981395	12710629
SRR12625674.12275749	37565185	16	37565286	98M52S	2048	25603594	53M97H	98	53	37565384	25603646
SRR12625674.12279272	76494831	0	76494772	71M79S	2048	11998929	75H22M53H	71	22	76494843	11998950
SRR12625674.12293515	26226375	16	26226395	99M51S	2048	24395222	54M96H	99	54	26226494	24395275
SRR12625674.12295746	26226321	16	26226360	92M58S	2048	41955020	47M103H	92	47	26226452	41955066
SRR12625674.12361707	26218719	16	26218757	89M61S	2048	26226390	62M88H	89	62	26218846	26226451
SRR12625674.12365600	75205109	16	75205172	78M72S	2048	54621522	73M77H	78	73	75205250	54621594
SRR12625674.12382167	11881123	16	11881212	78M72S	2048	11875023	72M78H	78	72	11881290	11875094
SRR12625674.12605702	23662571	0	23662575	39M111S	2048	58347206	75H22M53H	39	22	23662614	58347227
SRR12625674.12623599	26356998	0	26226361	90M60S	2064	26357142	60M90H	90	60	26226451	26357201
SRR12625674.12660232	12259057	16	12259104	113M37S	2048	12174381	39M111H	113	39	12259217	12174419
SRR12625674.12726111	11657655	0	11667937	52M98S	2064	11657872	44M106H	52	44	11667989	11657915
SRR12625674.12730662	37565230	16	37565294	108M42S	2048	37575752	19H24M107H	108	24	37565402	37575775
SRR12625674.12775710	79395743	0	79572723	118M32S	2064	79395856	33M117H	118	33	79572841	79395888
SRR12625674.12821423	5295551	16	5295614	90M60S	2048	5258798	41M109H	90	41	5295704	5258838
SRR12625674.12849090	26226320	16	26226341	111M39S	2048	24248719	40M110H	111	40	26226452	24248758
SRR12625674.12849877	49441369	16	49441408	98M52S	2048	26226399	52M98H	98	52	49441506	26226450
SRR12625674.12876013	75271695	0	75271706	24M126S	2048	60301298	70H24M56H	24	24	75271730	60301321
SRR12625674.12889585	11987146	16	11987164	113M37S	2048	11981274	37M113H	113	37	11987277	11981310
SRR12625674.12896873	11983872	16	11983895	104M46S	2048	11981264	47M103H	104	47	11983999	11981310
SRR12625674.1290196	24401149	16	24401208	105M45S	2048	26226408	47M103H	105	47	24401313	26226454
SRR12625674.1292221	12259001	0	12422571	90M60S	2064	12259081	60M90H	90	60	12422661	12259140
SRR12625674.12987910	79395836	16	79395902	119M31S	2048	75494348	31M119H	119	31	79396021	75494378
SRR12625674.13011468	26238612	16	26238672	97M53S	2048	26226398	54M96H	97	54	26238769	26226451
SRR12625674.13067117	12259004	16	12259087	107M43S	2048	12257725	43M107H	107	43	12259194	12257767
SRR12625674.13069585	59265554	16	59265603	89M61S	2048	40974706	62M88H	89	62	59265692	40974767
SRR12625674.13097115	26226350	0	26240905	83M67S	2064	26226426	67M83H	83	67	26240988	26226492
SRR12625674.13154291	26226392	16	26226418	107M43S	2048	24257490	43M107H	107	43	26226525	24257532
SRR12625674.13160549	31853804	0	62551950	41M109S	2064	31854128	4H34M112H	41	34	62551991	31854161
SRR12625674.13176253	57750886	16	57750943	89M61S	2064	26226402	89H59M2H	89	59	57751032	26226460
SRR12625674.13184504	46334217	256	13168157	23H65M62H	2064	46334270	63M87H	65	63	13168222	46334332
SRR12625674.13307665	13171301	16	13171352	77M73S	272	46960285	37H40M73H	77	40	13171429	46960324
SRR12625674.13343055	46739023	16	46739119	101M49S	2048	46738356	49M101H	101	49	46739220	46738404
SRR12625674.13349395	26228538	0	26226378	73M77S	2064	26228627	5H72M73H	73	72	26226451	26228698
SRR12625674.13351972	74478315	0	74478267	43M107S	2048	11998926	108H25M17H	43	25	74478310	11998950
SRR12625674.13392015	26226330	0	26226335	118M32S	2048	26121933	115H27M8H	118	27	26226453	26121959
SRR12625674.13407046	59265472	16	59265559	91M59S	2048	58900086	59M91H	91	59	59265650	58900144
SRR12625674.1341782	79680144	16	79680261	105M45S	2048	79680587	45M105H	105	45	79680366	79680631
SRR12625674.1342802	26225717	16	26225764	83M67S	2064	26226399	82H52M16H	83	52	26225847	26226450
SRR12625674.13457558	80109662	16	80109703	116M34S	2048	80110046	35M115H	116	35	80109819	80110080
SRR12625674.1349880	26226295	16	26226409	116M34S	2048	26236561	34M116H	116	34	26226525	26236594
SRR12625674.13503812	79902614	16	79902669	100M50S	2048	80190682	50M100H	100	50	79902769	80190731
SRR12625674.13553078	26256570	16	26256606	97M53S	2048	26226399	53M97H	97	53	26256703	26226451
SRR12625674.13570097	48408286	16	48408345	107M43S	2048	48409030	44M106H	107	44	48408452	48409073
SRR12625674.13576465	37275005	16	37275051	92M58S	2048	53050878	59M91H	92	59	37275143	53050936
SRR12625674.13578606	26224754	0	26226384	110M40S	2064	26224847	42M108H	110	42	26226494	26224888
SRR12625674.13636040	26226372	16	26226407	96M54S	2048	26228555	55M95H	96	55	26226503	26228609
SRR12625674.13638801	26303017	0	26226385	68M82S	2048	26303017	67H41M42H	68	41	26226453	26303057
SRR12625674.13642192	26226881	16	26226376	28S76M46S	2064	26226966	28M122H	76	28	26226452	26226993
SRR12625674.13650078	78978804	16	78978829	116M34S	2048	28438422	35M115H	116	35	78978945	28438456
SRR12625674.13668038	26226369	16	26226376	117M33S	2048	26226691	33M117H	117	33	26226493	26226723
SRR12625674.13676910	79395727	16	79395774	109M41S	2064	79281452	109H25M16H	109	25	79395883	79281476
SRR12625674.13706022	26226306	16	26226343	109M41S	2048	3165019	42M108H	109	42	26226452	3165060
SRR12625674.13713337	11868813	16	11868879	109M41S	2064	11981274	108H30M12H	109	30	11868988	11981303
SRR12625674.13752229	74478341	0	74478208	102M48S	2064	11998924	15H23M112H	102	23	74478310	11998946
SRR12625674.13757072	25902354	16	25902434	82M68S	2048	26226378	69M81H	82	69	25902516	26226446
SRR12625674.13825137	48408336	16	48408425	85M65S	2048	48409382	67M83H	85	67	48408510	48409448
SRR12625674.13867975	75205110	16	75205132	108M42S	2048	75204698	42M108H	108	42	75205240	75204739
SRR12625674.13897602	26226375	16	26226396	97M53S	2048	26227131	53M97H	97	53	26226493	26227183
SRR12625674.13925975	26226318	16	26226336	116M34S	2064	76797125	120H27M3H	116	27	26226452	76797151
SRR12625674.13956366	46711158	0	46738334	103M47S	2064	46711255	47M103H	103	47	46738437	46711301
SRR12625674.13962138	26226251	16	26226344	110M40S	2048	26228042	43M107H	110	43	26226454	26228084
SRR12625674.13963220	12289782	16	12289837	91M59S	2048	12271843	57M93H	91	57	12289928	12271899
SRR12625674.13983009	26226313	16	26226372	79M71S	2048	26229289	71M79H	79	71	26226451	26229359
SRR12625674.13992062	158482	16	158514	106M44S	2048	157168	20H24M106H	106	24	158620	157191
SRR12625674.14041500	59264813	0	59265542	103M47S	2064	59264881	47M103H	103	47	59265645	59264927
SRR12625674.14068682	74478264	0	74478276	36M114S	2064	58460396	95H22M33H	36	22	74478312	58460417
SRR12625674.14092124	48409391	0	50226300	115M35S	2064	48409486	35M115H	115	35	50226415	48409520
SRR12625674.14093925	74478258	0	74478257	53M97S	2064	58347206	59H22M69H	53	22	74478310	58347227
SRR12625674.14148620	26227102	0	26226375	76M74S	2064	26227185	75M75H	76	75	26226451	26227259
SRR12625674.14153362	79458262	16	79458341	84M66S	2048	79458748	66M84H	84	66	79458425	79458813
SRR12625674.14155438	59316452	16	59316516	105M45S	2048	59265600	47M103H	105	47	59316621	59265646
SRR12625674.14177428	80185244	0	26226369	83M67S	2064	80185323	68M82H	83	68	26226452	80185390
SRR12625674.14197494	48408306	16	48408424	107M43S	2048	48409044	43M107H	107	43	48408531	48409086
SRR12625674.14216829	13137163	16	13137256	84M66S	2048	13137898	67M83H	84	67	13137340	13137964
SRR12625674.14282476	24916103	16	24916156	77M73S	2048	26226377	75M75H	77	75	24916233	26226451
SRR12625674.14352330	36745735	0	36745671	74M76S	2048	58460397	77H23M50H	74	23	36745745	58460419
SRR12625674.14404008	8368751	16	8368837	100M50S	2048	8370123	50M100H	100	50	8368937	8370172
SRR12625674.1443483	51438559	16	51438574	106M44S	2048	37380269	28M122H	106	28	51438680	37380296
SRR12625674.14468488	11673595	16	11673651	108M42S	2048	11981269	42M108H	108	42	11673759	11981310
SRR12625674.14488746	37565178	16	37565267	76M74S	2048	37475373	75M75H	76	75	37565343	37475447
SRR12625674.14496464	74478280	0	74478286	26M124S	2064	58460396	105H22M23H	26	22	74478312	58460417
SRR12625674.14537067	26226342	16	26226388	114M36S	2048	26255852	38M112H	114	38	26226502	26255889
SRR12625674.14594331	62523310	0	62523317	60M90S	2048	58460395	66H22M62H	60	22	62523377	58460416
SRR12625674.1459884	26235149	0	26226375	77M73S	2064	26235250	74M76H	77	74	26226452	26235323
SRR12625674.14599810	12259019	16	12259109	79M71S	2048	12249143	72M78H	79	72	12259188	12249214
SRR12625674.14750929	12259028	16	12259072	97M53S	2064	71447077	109H23M18H	97	23	12259169	71447099
SRR12625674.14775949	47690159	0	37275093	112M38S	2064	47690256	38M112H	112	38	37275205	47690293
SRR12625674.14822433	26226284	16	26226397	115M35S	2048	26225976	36M114H	115	36	26226512	26226011
SRR12625674.14849685	26226273	16	26226355	98M52S	2048	26228798	54M96H	98	54	26226453	26228851
SRR12625674.14856184	48408920	16	48408864	113S24M13S	2048	58460394	60H22M68H	24	22	48408888	58460415
SRR12625674.14868019	74478303	0	74478280	32M118S	2048	58347206	51H22M77H	32	22	74478312	58347227
SRR12625674.14871231	59265496	16	59265561	84M66S	2048	59264899	66M84H	84	66	59265645	59264964
SRR12625674.14890212	27185317	0	27185305	62M88S	2048	58347206	64H22M64H	62	22	27185367	58347227
SRR12625674.14956867	79637879	16	79637999	63M87S	2048	79365437	57M93H	63	57	79638062	79365493
SRR12625674.14974368	21242837	16	21242880	113M37S	2048	21250121	37M113H	113	37	21242993	21250157
SRR12625674.14997023	10454449	16	10454529	102M48S	2048	70309579	49M101H	102	49	10454631	70309627
SRR12625674.14998412	74478285	0	74478284	26M124S	2064	11998925	98H22M30H	26	22	74478310	11998946
SRR12625674.15000562	26225914	16	26225973	80M70S	2048	26226399	70M80H	80	70	26226053	26226468
SRR12625674.15000707	37275098	16	37275146	88M62S	2048	37275816	14H48M88H	88	48	37275234	37275863
SRR12625674.15025681	13395534	272	13395571	112H29M9H	2064	12272150	48H23M79H	29	23	13395600	12272172
SRR12625674.15053321	26226310	16	26226335	118M32S	2048	26235840	33M117H	118	33	26226453	26235872
SRR12625674.15058279	80109690	16	80109707	116M34S	2048	79680367	36M114H	116	36	80109823	79680402
SRR12625674.15073309	26234497	16	26234515	108M42S	2048	26226408	43M107H	108	43	26234623	26226450
SRR12625674.15121219	37565198	16	37565275	76M74S	2048	41565227	74M76H	76	74	37565351	41565300
SRR12625674.1512908	25881804	16	25881881	78M72S	2048	26226377	75M75H	78	75	25881959	26226451
SRR12625674.15138559	26255802	16	26255901	97M53S	2048	26226398	53M97H	97	53	26255998	26226450
SRR12625674.15166118	26226299	16	26226341	110M40S	2048	26227203	41M109H	110	41	26226451	26227243
SRR12625674.15186881	74478272	0	74478277	35M115S	2064	58460396	96H22M32H	35	22	74478312	58460417
SRR12625674.15201626	8612416	16	8612499	56M94S	2064	8612158	56H31M63H	56	31	8612555	8612188
SRR12625674.1520604	37275013	16	37275075	82M68S	272	46472031	91H24M35H	82	24	37275157	46472054
SRR12625674.15266789	26226330	16	26226349	103M47S	2048	26232876	10H37M103H	103	37	26226452	26232912
SRR12625674.15272794	26226363	0	26226374	26S120M4S	2048	69394023	27M123H	120	27	26226494	69394049
SRR12625674.15292434	26226304	16	26226357	96M54S	2048	26017862	55M95H	96	55	26226453	26017916
SRR12625674.15357703	21704400	16	21704438	119M31S	2064	56739523	119H27M4H	119	27	21704557	56739549
SRR12625674.15414100	51485695	16	51485707	108M42S	2048	51438632	44M106H	108	44	51485815	51438675
SRR12625674.15414237	12947276	16	12947336	109M41S	2048	12948355	41M109H	109	41	12947445	12948395
SRR12625674.1542028	59265565	0	59265573	94M56S	2048	11998926	88H24M38H	94	24	59265667	11998949
SRR12625674.15454740	27887526	0	33021541	99S24M27S	2048	27887543	23M127H	24	23	33021565	27887565
SRR12625674.15510715	26226208	16	26226357	94M56S	2048	26227302	57M93H	94	57	26226451	26227358
SRR12625674.15526878	23662585	0	23662586	31M119S	2048	58347206	66H22M62H	31	22	23662617	58347227
SRR12625674.15565055	26286703	16	26286767	79M71S	2048	26226399	19H53M78H	79	53	26286846	26226451
SRR12625674.15587543	12259040	0	12258069	77M73S	2064	12259144	73M77H	77	73	12258146	12259216
SRR12625674.15593959	79680150	16	79680245	102M48S	2048	79679765	15H33M102H	102	33	79680347	79679797
SRR12625674.15647939	12258699	16	12258734	81M69S	2048	12259080	69M81H	81	69	12258815	12259148
SRR12625674.15777384	26226605	16	26226361	13S93M44S	2048	26327891	47M103H	93	47	26226454	26327937
SRR12625674.15779213	37565236	0	37565268	22S112M16S	2048	37563622	23M127H	112	23	37565380	37563644
SRR12625674.15789513	8849116	16	8849240	61M89S	2048	23400421	68H22M60H	61	22	8849301	23400442
SRR12625674.15821716	12259020	16	12259058	110M40S	2064	426505	110H24M16H	110	24	12259168	426528
SRR12625674.15903845	26228808	16	26228903	80M70S	2048	26226377	70M80H	80	70	26228983	26226446
SRR12625674.15905456	26303017	0	26226385	68M82S	2048	26303019	69H39M42H	68	39	26226453	26303057
SRR12625674.15906411	3956526	16	3956543	106M44S	2048	11981269	47M103H	106	47	3956649	11981315
SRR12625674.1591153	26226291	16	26226358	94M56S	2048	22425923	42M108H	94	42	26226452	22425964
SRR12625674.15923	26226335	0	25258790	82M68S	2064	26226382	70M80H	82	70	25258872	26226451
SRR12625674.1593512	37565188	16	37565249	90M60S	2048	37566476	60M90H	90	60	37565339	37566535
SRR12625674.15935386	26226313	0	26292344	115M35S	2064	26226420	36M114H	115	36	26292459	26226455
SRR12625674.1595120	37275008	16	37275066	97M53S	2048	37274360	53M97H	97	53	37275163	37274412
SRR12625674.15960689	3086360	16	3086421	77M73S	2048	26226378	75M75H	77	75	3086498	26226452
SRR12625674.15969125	45754383	16	45754446	103M47S	2064	14173506	106H23M21H	103	23	45754549	14173528
SRR12625674.1597359	26226327	16	26226338	113M37S	2048	55767959	37M113H	113	37	26226451	55767995
SRR12625674.1597710	11677032	16	11677054	110M40S	2048	11981271	42M108H	110	42	11677164	11981312
SRR12625674.1601083	3446639	16	3446695	99M51S	2048	26226400	52M98H	99	52	3446794	26226451
SRR12625674.16100978	79068587	16	79068719	112M38S	2048	79069021	38M112H	112	38	79068831	79069058
SRR12625674.16108950	37491747	0	37700824	109M41S	2064	37491847	42M108H	109	42	37700933	37491888
SRR12625674.1621076	37274491	2064	37274585	61M89H	256	488763	51M99H	61	51	37274646	488813
SRR12625674.16262186	43590122	16	43590167	119M31S	2048	43591247	33M117H	119	33	43590286	43591279
SRR12625674.16315431	74478264	0	74478286	31M119S	2048	58347206	87H22M41H	31	22	74478317	58347227
SRR12625674.16410203	59832144	16	59832202	78M72S	2048	59265584	72M78H	78	72	59832280	59265655
SRR12625674.16423306	26227090	16	26227162	98M52S	2048	26226398	53M97H	98	53	26227260	26226450
SRR12625674.16447159	32470127	16	32470188	111M39S	2048	32470810	39M111H	111	39	32470299	32470848
SRR12625674.164794	80109441	0	80109466	71M79S	2048	58347205	84H23M43H	71	23	80109537	58347227
SRR12625674.1649652	26226376	16	26226547	104M46S	2048	26069207	46M104H	104	46	26226651	26069252
SRR12625674.16578343	26273630	16	26273684	76M74S	2048	26226378	74M76H	76	74	26273760	26226451
SRR12625674.16597316	12259067	16	12259079	113M37S	2048	12257991	37M113H	113	37	12259192	12258027
SRR12625674.16598980	12258951	16	12259054	87M63S	2048	14373043	63M87H	87	63	12259141	14373105
SRR12625674.16674483	26226205	16	26226342	109M41S	2048	26226927	41M109H	109	41	26226451	26226967
SRR12625674.16681642	26227473	16	26226379	61S74M15S	2064	26227540	61M89H	74	61	26226453	26227600
SRR12625674.16681753	26220370	2064	26220519	45M105H	272	75334022	5H36M109H	45	36	26220564	75334057
SRR12625674.16702657	26226526	16	26226563	75M75S	2048	25966103	22M128H	75	22	26226638	25966124
SRR12625674.16711270	26226870	16	26226885	97M53S	2048	26226398	54M96H	97	54	26226982	26226451
SRR12625674.16711886	26226330	16	26226354	97M53S	2064	26670574	95H23M32H	97	23	26226451	26670596
SRR12625674.16799394	74456537	16	74456618	94M56S	2048	74455251	57M93H	94	57	74456712	74455307
SRR12625674.16800560	80109639	16	80109737	106M44S	2064	79795904	102H31M17H	106	31	80109843	79795934
SRR12625674.16821476	26226327	16	26226395	60M90S	2064	66070770	118H27M5H	60	27	26226455	66070796
SRR12625674.16862820	79952308	16	79952314	112M38S	2048	79952730	38M112H	112	38	79952426	79952767
SRR12625674.168649	26226318	16	26226360	93M57S	2048	26225703	34M116H	93	34	26226453	26225736
SRR12625674.16868260	26251358	16	26251441	114M36S	2048	26226399	36M114H	114	36	26251555	26226434
SRR12625674.16868485	26228367	16	26226368	48S84M18S	2064	26228451	50M100H	84	50	26226452	26228500
SRR12625674.16878159	57382740	0	51438561	108M42S	2064	57382838	43M107H	108	43	51438669	57382880
SRR12625674.16980076	74478266	0	74478279	33M117S	2064	58460396	98H22M30H	33	22	74478312	58460417
SRR12625674.16994900	59560817	16	26226376	69S75M6S	2064	59560895	69M81H	75	69	26226451	59560963
SRR12625674.17026121	51439075	16	51439105	113M37S	2048	51438628	38M112H	113	38	51439218	51438665
SRR12625674.17093118	57446427	16	57446531	32M118S	2048	57558459	31M119H	32	31	57446563	57558489
SRR12625674.17108188	37565178	16	37565240	103M47S	2048	37567744	47M103H	103	47	37565343	37567790
SRR12625674.17125501	21257400	16	21257439	85M65S	2048	21242844	65M85H	85	65	21257524	21242908
SRR12625674.17176162	59266060	16	59266109	90M60S	2048	59265591	64M86H	90	64	59266199	59265654
